,T2M,RH2M,Date
1384,26.25,77.94,2019-10-16
1385,26.05,77.94,2019-10-17
1386,26.34,79.06,2019-10-18
1387,24.82,86.31,2019-10-19
1388,25.33,86.56,2019-10-20
1389,25.4,84.75,2019-10-21
1390,24.92,86.44,2019-10-22
1391,24.23,85.44,2019-10-23
1392,23.51,82.5,2019-10-24
1393,22.4,80.31,2019-10-25
1394,22.57,82.62,2019-10-26
1395,23.06,89.25,2019-10-27
1396,25.0,88.12,2019-10-28
1397,25.61,86.19,2019-10-29
1398,26.16,81.69,2019-10-30
1399,26.34,83.44,2019-10-31
1400,25.51,84.12,2019-11-01
1401,24.73,88.19,2019-11-02
1402,25.33,82.25,2019-11-03
1403,26.05,77.75,2019-11-04
1404,25.68,79.06,2019-11-05
1405,25.76,76.94,2019-11-06
1406,25.19,81.31,2019-11-07
1407,24.8,80.81,2019-11-08
1408,24.55,83.31,2019-11-09
1409,25.54,80.44,2019-11-10
1410,25.41,76.19,2019-11-11
1411,24.94,76.25,2019-11-12
1412,23.9,84.38,2019-11-13
1413,23.3,83.19,2019-11-14
1414,22.57,79.88,2019-11-15
1415,22.76,79.0,2019-11-16
1416,22.32,78.12,2019-11-17
1417,22.21,73.44,2019-11-18
1418,21.67,74.0,2019-11-19
1419,21.38,74.94,2019-11-20
1420,22.23,81.0,2019-11-21
1421,22.01,80.38,2019-11-22
1422,20.95,85.25,2019-11-23
1423,22.69,78.88,2019-11-24
1424,22.44,79.31,2019-11-25
1425,22.58,79.5,2019-11-26
1426,22.83,78.38,2019-11-27
1427,22.89,78.69,2019-11-28
1428,22.37,78.5,2019-11-29
1429,21.77,78.75,2019-11-30
1430,21.87,74.62,2019-12-01
1431,21.4,74.94,2019-12-02
1432,20.98,77.44,2019-12-03
1433,20.68,77.12,2019-12-04
1434,22.39,74.94,2019-12-05
1435,20.33,67.62,2019-12-06
1436,18.82,68.5,2019-12-07
1437,18.49,72.19,2019-12-08
1438,19.23,74.44,2019-12-09
1439,19.82,72.75,2019-12-10
1440,20.02,62.5,2019-12-11
1441,20.37,66.81,2019-12-12
1442,19.87,76.5,2019-12-13
1443,17.63,68.75,2019-12-14
1444,16.46,66.88,2019-12-15
1445,15.36,64.56,2019-12-16
1446,15.29,65.0,2019-12-17
1447,16.58,70.75,2019-12-18
1448,18.9,68.38,2019-12-19
1449,19.59,69.19,2019-12-20
1450,20.14,65.5,2019-12-21
1451,19.8,73.31,2019-12-22
1452,20.14,73.69,2019-12-23
1453,21.35,75.5,2019-12-24
1454,19.38,73.19,2019-12-25
1455,17.11,64.94,2019-12-26
1456,14.57,52.69,2019-12-27
1457,13.88,54.0,2019-12-28
1458,14.43,58.56,2019-12-29
1459,15.68,59.75,2019-12-30
1460,16.52,65.69,2019-12-31
1461,17.23,70.75,2020-01-01
1462,18.01,72.56,2020-01-02
1463,17.06,68.88,2020-01-03
1464,16.87,65.44,2020-01-04
1465,16.67,61.12,2020-01-05
1466,18.26,61.69,2020-01-06
1467,19.76,65.0,2020-01-07
1468,18.15,56.25,2020-01-08
1469,14.55,48.25,2020-01-09
1470,14.19,51.19,2020-01-10
1471,16.55,59.56,2020-01-11
1472,19.94,64.56,2020-01-12
1473,19.58,73.0,2020-01-13
1474,16.92,54.0,2020-01-14
1475,15.45,49.75,2020-01-15
1476,13.96,57.38,2020-01-16
1477,15.14,63.94,2020-01-17
1478,15.53,51.81,2020-01-18
1479,15.9,53.69,2020-01-19
1480,17.12,51.12,2020-01-20
1481,18.05,44.94,2020-01-21
1482,18.15,45.12,2020-01-22
1483,17.87,51.44,2020-01-23
1484,18.41,45.88,2020-01-24
1485,20.08,39.75,2020-01-25
1486,20.83,40.69,2020-01-26
1487,21.08,48.31,2020-01-27
1488,18.91,54.62,2020-01-28
1489,17.21,48.44,2020-01-29
1490,17.81,37.12,2020-01-30
1491,16.99,45.81,2020-01-31
1492,17.46,38.56,2020-02-01
1493,18.27,41.75,2020-02-02
1494,18.49,42.69,2020-02-03
1495,18.68,39.75,2020-02-04
1496,18.62,38.19,2020-02-05
1497,18.65,39.88,2020-02-06
1498,18.03,33.38,2020-02-07
1499,17.77,34.38,2020-02-08
1500,17.77,36.38,2020-02-09
1501,18.69,34.5,2020-02-10
1502,21.05,41.19,2020-02-11
1503,22.89,39.25,2020-02-12
1504,23.07,36.75,2020-02-13
1505,22.94,33.94,2020-02-14
1506,23.35,31.62,2020-02-15
1507,23.8,34.81,2020-02-16
1508,24.03,26.62,2020-02-17
1509,24.78,25.56,2020-02-18
1510,26.09,28.44,2020-02-19
1511,24.16,38.75,2020-02-20
1512,23.24,36.88,2020-02-21
1513,22.94,26.25,2020-02-22
1514,22.86,33.88,2020-02-23
1515,22.98,35.62,2020-02-24
1516,24.96,30.31,2020-02-25
1517,26.35,27.94,2020-02-26
1518,27.15,27.44,2020-02-27
1519,27.62,27.38,2020-02-28
1520,26.45,30.81,2020-02-29
1521,26.07,30.44,2020-03-01
1522,25.55,32.69,2020-03-02
1523,25.72,35.38,2020-03-03
1524,24.3,44.88,2020-03-04
1525,23.94,53.75,2020-03-05
1526,22.94,48.81,2020-03-06
1527,22.64,27.31,2020-03-07
1528,23.96,24.94,2020-03-08
1529,23.83,33.12,2020-03-09
1530,24.2,48.62,2020-03-10
1531,23.51,50.06,2020-03-11
1532,21.19,40.88,2020-03-12
1533,20.4,32.62,2020-03-13
1534,22.41,22.94,2020-03-14
1535,23.23,25.25,2020-03-15
1536,25.3,24.5,2020-03-16
1537,27.54,22.25,2020-03-17
1538,28.38,21.44,2020-03-18
1539,28.67,21.0,2020-03-19
1540,26.69,32.81,2020-03-20
1541,27.13,44.62,2020-03-21
1542,29.74,41.31,2020-03-22
1543,31.89,31.5,2020-03-23
1544,31.58,27.12,2020-03-24
1545,30.45,29.19,2020-03-25
1546,28.11,47.81,2020-03-26
1547,26.23,53.19,2020-03-27
1548,26.61,36.19,2020-03-28
1549,28.41,26.12,2020-03-29
1550,29.52,25.38,2020-03-30
1551,29.66,23.94,2020-03-31
1552,29.52,34.56,2020-04-01
1553,30.3,22.75,2020-04-02
1554,30.82,20.0,2020-04-03
1555,31.18,19.12,2020-04-04
1556,31.73,17.62,2020-04-05
1557,32.03,18.44,2020-04-06
1558,30.9,25.38,2020-04-07
1559,30.83,37.25,2020-04-08
1560,31.75,34.5,2020-04-09
1561,32.19,25.69,2020-04-10
1562,34.46,17.19,2020-04-11
1563,35.05,15.75,2020-04-12
1564,34.8,15.88,2020-04-13
1565,35.4,18.69,2020-04-14
1566,34.76,20.94,2020-04-15
1567,35.17,24.25,2020-04-16
1568,34.5,24.88,2020-04-17
1569,34.9,23.88,2020-04-18
1570,34.32,26.5,2020-04-19
1571,33.15,33.12,2020-04-20
1572,34.19,32.25,2020-04-21
1573,35.06,27.62,2020-04-22
1574,35.15,31.62,2020-04-23
1575,34.68,33.56,2020-04-24
1576,32.9,37.25,2020-04-25
1577,34.23,31.94,2020-04-26
1578,34.28,32.0,2020-04-27
1579,34.73,28.62,2020-04-28
1580,35.9,22.75,2020-04-29
1581,36.48,23.62,2020-04-30
1582,36.29,25.75,2020-05-01
1583,35.69,31.62,2020-05-02
1584,34.99,33.62,2020-05-03
1585,35.27,38.31,2020-05-04
1586,36.08,32.12,2020-05-05
1587,36.22,26.81,2020-05-06
1588,35.03,26.75,2020-05-07
1589,35.3,30.0,2020-05-08
1590,35.86,28.88,2020-05-09
1591,35.11,32.94,2020-05-10
1592,34.37,38.0,2020-05-11
1593,34.58,40.38,2020-05-12
1594,35.53,36.94,2020-05-13
1595,35.76,33.19,2020-05-14
1596,36.44,30.38,2020-05-15
1597,36.5,28.44,2020-05-16
1598,35.33,32.88,2020-05-17
1599,35.15,32.12,2020-05-18
1600,35.48,31.19,2020-05-19
1601,36.34,25.62,2020-05-20
1602,36.8,22.5,2020-05-21
1603,36.21,29.5,2020-05-22
1604,36.0,33.31,2020-05-23
1605,36.84,28.88,2020-05-24
1606,36.73,29.5,2020-05-25
1607,36.58,33.06,2020-05-26
1608,36.29,41.5,2020-05-27
1609,36.18,44.75,2020-05-28
1610,34.65,51.31,2020-05-29
1611,34.98,48.19,2020-05-30
1612,34.53,43.69,2020-05-31
1613,34.24,45.31,2020-06-01
1614,34.89,43.31,2020-06-02
1615,34.89,39.88,2020-06-03
1616,35.01,37.62,2020-06-04
1617,33.55,52.0,2020-06-05
1618,31.8,62.06,2020-06-06
1619,31.23,63.31,2020-06-07
1620,31.3,60.56,2020-06-08
1621,30.62,63.31,2020-06-09
1622,31.35,69.0,2020-06-10
1623,32.11,66.19,2020-06-11
1624,31.27,68.94,2020-06-12
1625,29.38,81.25,2020-06-13
1626,31.06,72.62,2020-06-14
1627,31.55,72.31,2020-06-15
1628,33.15,65.38,2020-06-16
1629,31.97,67.88,2020-06-17
1630,31.63,68.38,2020-06-18
1631,32.26,67.19,2020-06-19
1632,32.14,67.44,2020-06-20
1633,31.79,68.12,2020-06-21
1634,31.92,65.38,2020-06-22
1635,32.11,63.38,2020-06-23
1636,31.03,70.19,2020-06-24
1637,31.21,70.38,2020-06-25
1638,31.24,68.31,2020-06-26
1639,32.83,61.31,2020-06-27
1640,32.65,62.12,2020-06-28
1641,32.3,64.56,2020-06-29
1642,31.58,66.62,2020-06-30
1643,31.77,65.94,2020-07-01
1644,31.97,63.19,2020-07-02
1645,31.6,69.44,2020-07-03
1646,30.22,77.12,2020-07-04
1647,30.76,71.94,2020-07-05
1648,28.41,83.75,2020-07-06
1649,30.08,75.19,2020-07-07
1650,30.2,75.06,2020-07-08
1651,30.63,73.19,2020-07-09
1652,30.53,75.12,2020-07-10
1653,30.2,77.62,2020-07-11
1654,29.61,79.25,2020-07-12
1655,29.9,76.0,2020-07-13
1656,29.91,77.75,2020-07-14
1657,29.94,78.56,2020-07-15
1658,28.95,84.5,2020-07-16
1659,29.48,78.31,2020-07-17
1660,30.08,77.19,2020-07-18
1661,30.75,74.31,2020-07-19
1662,30.31,74.62,2020-07-20
1663,30.48,72.81,2020-07-21
1664,30.41,73.06,2020-07-22
1665,30.46,73.88,2020-07-23
1666,29.9,77.62,2020-07-24
1667,29.67,79.94,2020-07-25
1668,28.7,80.94,2020-07-26
1669,30.11,75.31,2020-07-27
1670,30.01,77.0,2020-07-28
1671,29.38,79.25,2020-07-29
1672,30.03,76.62,2020-07-30
1673,29.49,80.12,2020-07-31
1674,30.0,78.31,2020-08-01
1675,29.37,80.0,2020-08-02
1676,30.26,75.94,2020-08-03
1677,30.66,76.56,2020-08-04
1678,31.37,74.94,2020-08-05
1679,30.3,79.31,2020-08-06
1680,29.43,80.44,2020-08-07
1681,29.5,80.5,2020-08-08
1682,29.03,83.25,2020-08-09
1683,28.91,83.81,2020-08-10
1684,28.4,85.31,2020-08-11
1685,27.78,89.62,2020-08-12
1686,27.85,90.5,2020-08-13
1687,28.03,89.12,2020-08-14
1688,28.14,86.31,2020-08-15
1689,28.3,87.44,2020-08-16
1690,27.73,90.5,2020-08-17
1691,27.74,90.31,2020-08-18
1692,27.62,90.69,2020-08-19
1693,27.82,89.56,2020-08-20
1694,27.97,88.94,2020-08-21
1695,27.62,91.81,2020-08-22
1696,26.77,93.88,2020-08-23
1697,26.63,93.62,2020-08-24
1698,27.39,88.69,2020-08-25
1699,27.41,87.31,2020-08-26
1700,27.21,87.88,2020-08-27
1701,27.37,88.94,2020-08-28
1702,27.46,89.88,2020-08-29
1703,26.43,93.19,2020-08-30
1704,26.3,90.38,2020-08-31
1705,27.38,86.88,2020-09-01
1706,27.66,82.44,2020-09-02
1707,26.91,85.75,2020-09-03
1708,28.17,81.06,2020-09-04
1709,28.63,80.56,2020-09-05
1710,28.4,84.62,2020-09-06
1711,28.34,85.38,2020-09-07
1712,28.24,84.38,2020-09-08
1713,28.65,82.25,2020-09-09
1714,28.66,84.75,2020-09-10
1715,28.62,83.25,2020-09-11
1716,29.23,80.5,2020-09-12
1717,28.51,85.5,2020-09-13
1718,28.15,88.12,2020-09-14
1719,27.38,91.25,2020-09-15
1720,27.62,90.44,2020-09-16
1721,27.68,87.5,2020-09-17
1722,27.9,85.75,2020-09-18
1723,28.12,86.25,2020-09-19
1724,28.18,87.44,2020-09-20
1725,28.26,88.56,2020-09-21
1726,29.03,84.0,2020-09-22
1727,28.23,88.81,2020-09-23
1728,28.1,88.88,2020-09-24
1729,28.08,86.62,2020-09-25
1730,27.0,85.94,2020-09-26
1731,26.33,79.75,2020-09-27
1732,26.92,76.94,2020-09-28
1733,26.65,80.88,2020-09-29
1734,26.94,83.38,2020-09-30
1735,27.49,81.31,2020-10-01
1736,27.4,82.44,2020-10-02
1737,27.08,81.12,2020-10-03
1738,26.33,80.19,2020-10-04
1739,27.11,79.81,2020-10-05
1740,27.09,74.5,2020-10-06
1741,26.73,77.5,2020-10-07
1742,26.62,70.75,2020-10-08
1743,27.01,65.56,2020-10-09
1744,27.59,65.12,2020-10-10
1745,28.06,63.06,2020-10-11
1746,27.69,62.12,2020-10-12
1747,26.39,64.19,2020-10-13
1748,26.33,71.25,2020-10-14
1749,27.42,87.5,2020-10-15
1750,27.33,87.06,2020-10-16
1751,28.39,83.31,2020-10-17
1752,28.17,86.62,2020-10-18
1753,28.08,86.56,2020-10-19
1754,28.22,84.62,2020-10-20
1755,28.48,82.12,2020-10-21
1756,27.16,68.56,2020-10-22
1757,25.63,50.69,2020-10-23
1758,24.65,60.38,2020-10-24
1759,25.32,65.0,2020-10-25
1760,24.94,60.38,2020-10-26
1761,24.48,58.31,2020-10-27
1762,24.42,53.38,2020-10-28
1763,23.79,58.31,2020-10-29
1764,24.21,59.75,2020-10-30
1765,23.8,61.81,2020-10-31
1766,22.39,58.62,2020-11-01
1767,22.24,61.62,2020-11-02
1768,23.29,57.0,2020-11-03
1769,23.09,51.94,2020-11-04
1770,22.7,59.0,2020-11-05
1771,22.73,63.81,2020-11-06
1772,21.65,65.44,2020-11-07
1773,21.05,68.0,2020-11-08
1774,20.77,66.75,2020-11-09
1775,21.26,62.31,2020-11-10
1776,20.39,60.19,2020-11-11
1777,18.9,69.75,2020-11-12
1778,21.3,68.31,2020-11-13
1779,24.65,74.06,2020-11-14
1780,25.22,71.38,2020-11-15
1781,23.44,61.12,2020-11-16
1782,21.21,64.56,2020-11-17
1783,20.26,65.69,2020-11-18
1784,19.17,61.5,2020-11-19
1785,18.58,59.94,2020-11-20
1786,18.46,60.25,2020-11-21
1787,18.76,59.88,2020-11-22
1788,19.63,59.06,2020-11-23
1789,20.94,54.5,2020-11-24
1790,22.37,57.81,2020-11-25
1791,22.65,65.12,2020-11-26
1792,20.75,59.0,2020-11-27
1793,19.82,58.31,2020-11-28
1794,21.44,60.88,2020-11-29
1795,23.46,60.94,2020-11-30
1796,23.13,54.38,2020-12-01
1797,22.18,50.25,2020-12-02
1798,22.69,47.44,2020-12-03
1799,23.33,49.56,2020-12-04
1800,23.5,45.75,2020-12-05
1801,23.25,47.81,2020-12-06
1802,23.2,47.19,2020-12-07
1803,22.73,49.94,2020-12-08
1804,22.98,51.62,2020-12-09
1805,23.53,55.5,2020-12-10
1806,21.2,81.25,2020-12-11
1807,21.8,72.44,2020-12-12
1808,21.06,57.44,2020-12-13
1809,20.86,70.81,2020-12-14
1810,20.01,69.69,2020-12-15
1811,19.21,64.75,2020-12-16
1812,18.66,56.38,2020-12-17
1813,18.3,53.56,2020-12-18
1814,18.9,47.75,2020-12-19
1815,18.76,43.06,2020-12-20
1816,19.48,44.12,2020-12-21
1817,19.21,40.62,2020-12-22
1818,19.0,43.12,2020-12-23
1819,19.31,44.0,2020-12-24
1820,20.27,48.38,2020-12-25
1821,20.48,50.56,2020-12-26
1822,19.34,45.06,2020-12-27
1823,13.94,32.06,2020-12-28
1824,14.34,32.56,2020-12-29
1825,15.33,36.5,2020-12-30
1826,18.11,48.38,2020-12-31
1827,20.42,58.0,2021-01-01
