name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jaipur,India",2016-09-21,100.4,72.6,87.5,103.6,72.6,90.9,68.5,57.2,0,0,0,,,,,11.4,312.9,1005.5,20.5,3.1,269.1,23.1,9,,2016-09-21T06:14:49,2016-09-21T18:24:21,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-22,96.5,73.8,84.9,103.5,73.8,89.2,71.3,65.6,0,0,0,,,,,8.1,111.6,1007.9,17.4,2.8,260.1,22.6,9,,2016-09-22T06:15:15,2016-09-22T18:23:13,0.69,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-23,93.2,73.1,83.8,99.2,73.1,87.7,71.3,68.3,0.146,100,16.67,rain,,,,6.9,151.7,1005.4,23.2,2.9,264.5,22.9,9,,2016-09-23T06:15:41,2016-09-23T18:22:04,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-24,92.8,70.4,81,103.7,70.4,84,70.9,73.4,2.244,100,4.17,rain,,,,19.7,131.5,1004.6,34.2,2.6,252.5,21.9,8,,2016-09-24T06:16:08,2016-09-24T18:20:56,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-25,92.3,73.7,83.1,100.1,73.7,87,70.9,68.2,0.004,100,4.17,rain,,,,5.8,108.3,1005.9,25.4,3.1,259.2,22.2,9,,2016-09-25T06:16:35,2016-09-25T18:19:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-26,93.5,72.4,84.6,99,72.4,87.7,69.4,62.5,0,0,0,,,,,5.8,108.1,1007.1,18.9,3.2,262.2,22.7,9,,2016-09-26T06:17:01,2016-09-26T18:18:39,0.83,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-27,96.9,71.3,85.3,99.9,71.3,87.6,68.4,60.4,0,0,0,,,,,9.2,294.9,1007,12.5,3.1,265.2,22.8,9,,2016-09-27T06:17:28,2016-09-27T18:17:32,0.87,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-28,96.8,71.5,85.5,98.3,71.5,86.8,65.9,55.8,0,0,0,,,,,9.2,308.7,1005.7,13,3.3,262.3,22.6,9,,2016-09-28T06:17:56,2016-09-28T18:16:24,0.9,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-29,96.8,69.7,84.1,98,69.7,86,66.3,57.9,0,0,0,,,,,8.1,330.8,1005.9,18.7,3.2,257.3,22.1,9,,2016-09-29T06:18:23,2016-09-29T18:15:17,0.94,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-09-30,93,72.6,84.3,98.4,72.6,88,70.1,64,0,0,0,,,,,6.4,78.6,1006.4,25,2.8,246.9,21.1,8,,2016-09-30T06:18:51,2016-09-30T18:14:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-01,95.3,75.8,85.8,102.9,75.8,91.6,72.2,65,0.004,100,4.17,rain,,,,11.4,99.7,1007.6,36.8,2.7,215.5,18.7,8,,2016-10-01T06:19:18,2016-10-01T18:13:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-02,95.5,76.4,86.2,104.9,76.4,92.5,73.3,67.4,0.02,100,20.83,rain,,,,9.8,99.1,1009.2,58.2,3.1,170.6,14.7,6,,2016-10-02T06:19:47,2016-10-02T18:11:56,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-03,96.8,76,87,103.9,76,94.4,73.8,66.8,0.079,100,4.17,rain,,,,16.1,93.8,1007.8,57.5,2.7,224.7,19.4,8,,2016-10-03T06:20:15,2016-10-03T18:10:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-04,96.8,76.6,85.3,103.6,76.6,89.9,72.3,67.5,0.028,100,12.5,rain,,,,12.8,82.7,1006.2,57.3,3,168.2,14.7,6,,2016-10-04T06:20:44,2016-10-04T18:09:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-05,88.1,75.2,79.5,95.3,75.2,81.8,73.1,81.5,0.512,100,8.33,rain,,,,9.2,81,1006.6,68.6,2.1,131.6,11.5,5,,2016-10-05T06:21:12,2016-10-05T18:08:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-06,87.8,74.9,79.7,97.8,74.9,82,74.2,84.6,0.035,100,4.17,rain,,,,5.8,107.7,1007.9,77.2,1.6,156.8,13.5,5,,2016-10-06T06:21:42,2016-10-06T18:07:34,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-07,93.2,70.4,82,98.6,70.4,85.6,72.2,75.2,0,0,0,,,,,6.9,346.1,1008.5,40.5,2.2,228.3,19.7,8,,2016-10-07T06:22:11,2016-10-07T18:06:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-08,93.8,72.8,84,98.2,72.8,86.2,67.7,61.1,0,0,0,,,,,8.1,307.2,1008,21.3,2.8,239.6,20.8,8,,2016-10-08T06:22:41,2016-10-08T18:05:26,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-09,95,69.3,83,97.7,69.3,84.3,64.4,57.4,0,0,0,,,,,11.9,300.8,1006.8,20.2,3.1,243.8,21,8,,2016-10-09T06:23:11,2016-10-09T18:04:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-10,91.1,69.9,80.6,93.6,69.9,81.1,62.9,57.2,0,0,0,,,,23,11.6,286,1007.5,25.4,3.2,242.7,21,8,,2016-10-10T06:23:42,2016-10-10T18:03:20,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-11,93.8,66.8,81.3,90.2,66.8,80.5,57.6,50.2,0,0,0,,,,,10.3,293.5,1008.2,11.5,3.2,252.5,22,9,,2016-10-11T06:24:13,2016-10-11T18:02:18,0.34,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-12,93.2,65,81.3,89.6,65,80.2,54.2,43.2,0,0,0,,,,,10.7,301.8,1008.2,10.4,3.1,250.9,21.8,9,,2016-10-12T06:24:44,2016-10-12T18:01:17,0.37,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-13,92.2,66.6,81.6,89.5,66.6,80.7,56,44.4,0,0,0,,,,,10.3,303.9,1010.2,23.6,3.4,249.7,21.7,9,,2016-10-13T06:25:15,2016-10-13T18:00:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-14,92.8,64.3,80.6,89.9,64.3,79.8,56.1,46.6,0,0,0,,,,,9.4,307,1010.1,26.3,3.2,246.9,21.4,9,,2016-10-14T06:25:47,2016-10-14T17:59:16,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-15,94.3,63.8,82.1,90.4,63.8,80.5,49.9,36.8,0,0,0,,,,,8.1,318,1011.6,7.6,3.3,247.9,21.4,9,,2016-10-15T06:26:20,2016-10-15T17:58:16,0.47,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-16,93.2,67.7,80.8,89.6,67.7,79.5,51.8,40.5,0,0,0,,,,,6.9,329.1,1012.9,16,3,237.4,20.6,8,,2016-10-16T06:26:53,2016-10-16T17:57:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-17,93.2,66.8,81.2,89.6,66.8,79.7,52,40.6,0,0,0,,,,,8,315.1,1011.6,16.3,3,235.1,20.4,8,,2016-10-17T06:27:26,2016-10-17T17:56:19,0.54,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-18,93.8,67,80.8,89.5,67,78.9,46.9,34.7,0,0,0,,,,,8.1,316.3,1010.7,0,3.4,246.7,21.4,9,,2016-10-18T06:28:00,2016-10-18T17:55:22,0.57,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-19,94.1,62.3,80.3,90.2,62.3,78.7,47.9,36,0,0,0,,,,,8.1,309.5,1009.8,0,3.1,242.6,20.8,8,,2016-10-19T06:28:34,2016-10-19T17:54:26,0.61,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-20,93.2,63.4,80.4,89.2,63.4,78.8,48.3,36.8,0,0,0,,,,,9.2,294,1008.7,0,2.8,241.3,20.9,8,,2016-10-20T06:29:08,2016-10-20T17:53:30,0.64,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-21,92.2,64.5,80.1,88.4,64.5,78.8,50,38.1,0,0,0,,,,,11.4,294,1010.1,0,2.9,236.4,20.6,8,,2016-10-21T06:29:43,2016-10-21T17:52:35,0.67,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-22,92,62.7,79.1,88.8,62.7,78.1,52.4,42.8,0,0,0,,,,,10.3,285.1,1010.7,7.1,2.7,234.7,20.2,8,,2016-10-22T06:30:19,2016-10-22T17:51:42,0.71,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-23,92,63.6,79.9,88.6,63.6,78.8,51.6,40.3,0,0,0,,,,,9.2,295.3,1010.7,0,2.5,232,20,8,,2016-10-23T06:30:54,2016-10-23T17:50:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-24,91,64.8,79.4,88.9,64.8,78.6,54.6,45.2,0,0,0,,,,,8.5,293.2,1010,11.9,2.8,221,19,8,,2016-10-24T06:31:31,2016-10-24T17:49:57,0.78,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-25,89.7,65.9,79.3,86.8,65.9,78.4,53.9,44.4,0,0,0,,,,,51.9,294.1,1010,13.9,2.9,229,19.8,8,,2016-10-25T06:32:07,2016-10-25T17:49:06,0.81,Clear,Clear conditions throughout the day.,wind,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-26,91.7,63.6,79.5,88.2,63.6,78.4,52.7,43.7,0,0,0,,,,,8.1,310.1,1012.4,7.2,2.8,224.9,19.6,8,,2016-10-26T06:32:45,2016-10-26T17:48:16,0.85,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-27,91.4,60.2,77.9,87.1,60.2,76.5,40.7,30.8,0,0,0,,,,,8.1,20.7,1015.4,0,3,234.5,20.5,8,,2016-10-27T06:33:22,2016-10-27T17:47:28,0.88,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-28,91,62.1,76.6,86.8,62.1,75.3,42.3,33,0,0,0,,,,,8.1,306.2,1013.7,0,2.2,218.3,18.8,8,,2016-10-28T06:34:01,2016-10-28T17:46:40,0.92,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-29,90.8,62.6,75.6,86.8,62.6,74.4,42.4,33.8,0,0,0,,,,,6.5,194.6,1012.9,0,2,212,18.2,8,,2016-10-29T06:34:39,2016-10-29T17:45:53,0.95,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-30,90.4,63.5,75.8,86.2,63.5,74.5,43.2,35.5,0,0,0,,,,,5.8,182.3,1015,5.8,2.4,204.5,17.6,7,,2016-10-30T06:35:18,2016-10-30T17:45:08,0,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-10-31,89.6,62.9,76.3,85.7,62.9,75.2,45.4,35.6,0,0,0,,,,,8.1,112.6,1017.8,0,2.1,192.4,16.4,7,,2016-10-31T06:35:58,2016-10-31T17:44:23,0.02,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-01,87.9,59.6,73.4,84.3,59.6,72.5,45.7,40.3,0,0,0,,,,,5.1,53.1,1016.8,0,1.3,187.6,16.1,7,,2016-11-01T06:36:38,2016-11-01T17:43:40,0.05,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-02,87.8,60,73.1,84.4,60,72.4,46.9,41.5,0,0,0,,,,,8.1,89.7,1016.7,0,1.4,179.6,15.3,7,,2016-11-02T06:37:18,2016-11-02T17:42:58,0.09,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-03,86.3,62.6,72.4,83.4,62.6,71.9,48.4,44.7,0,0,0,,,,,6.9,94.2,1016.7,0,1,171.5,14.7,6,,2016-11-03T06:37:59,2016-11-03T17:42:17,0.12,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-04,86,60.5,73.5,83.1,60.5,72.6,47.6,42.4,0,0,0,,,,,5.8,239.8,1013.7,0,1.3,181.1,15.6,7,,2016-11-04T06:38:40,2016-11-04T17:41:38,0.15,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-05,88.6,61.4,73.6,84.9,61.4,72.6,42.8,36.6,0,0,0,,,,,7.8,295,1011.5,0,1.4,189.6,16.3,7,,2016-11-05T06:39:22,2016-11-05T17:41:00,0.19,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-06,89.6,59,74.7,85.6,59,73.5,37.6,30.4,0,0,0,,,,,9.2,284,1012.3,0,2.2,202.4,17.5,7,,2016-11-06T06:40:04,2016-11-06T17:40:23,0.22,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-07,87.8,58.7,73.7,84.1,58.7,72.8,38.5,31.7,0,0,0,,,,,9.2,316.6,1014,0,2.3,210.4,18.2,8,,2016-11-07T06:40:46,2016-11-07T17:39:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-08,86.9,54.1,70.8,83.3,54.1,69.9,38.9,35,0,0,0,,,,,9.2,317.2,1015.4,0,1.1,193.3,16.6,7,,2016-11-08T06:41:29,2016-11-08T17:39:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-09,88.4,55.7,73.3,84.6,55.7,72.2,35.8,29.3,0,0,0,,,,,8.1,312.2,1015.9,0.8,1.9,213.7,18.4,8,,2016-11-09T06:42:12,2016-11-09T17:38:40,0.32,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-10,88.8,52.2,72.2,84.9,52.2,71.1,37.8,32.9,0,0,0,,,,,9.2,304.4,1014.6,0.2,2.1,216.7,18.5,8,,2016-11-10T06:42:55,2016-11-10T17:38:08,0.35,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-11,88.7,55.3,73.1,84.9,55.3,72.1,40.2,33.3,0,0,0,,,,,7.6,274.1,1014.2,0,2.5,214.9,18.6,8,,2016-11-11T06:43:39,2016-11-11T17:37:38,0.39,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-12,86,59.6,72.8,82.8,59.6,72,41.9,34.9,0,0,0,,,,,6.9,208,1015.4,5.6,2.2,205.8,17.9,8,,2016-11-12T06:44:23,2016-11-12T17:37:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-13,86,59.1,72.8,82.7,59.1,72,42.5,36.4,0,0,0,,,,,7.2,311.3,1016.8,0,2.1,196,16.9,7,,2016-11-13T06:45:08,2016-11-13T17:36:42,0.46,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-14,83.4,54.9,70.8,80.8,54.9,70.3,42.3,38.5,0,0,0,,,,,7.8,338.3,1016.3,0,1.8,183.5,15.9,7,,2016-11-14T06:45:52,2016-11-14T17:36:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-15,82.4,53,69.4,80.1,53,69,41.8,39.6,0,0,0,,,,,7.2,69,1016.6,0,1.8,180.1,15.5,7,,2016-11-15T06:46:37,2016-11-15T17:35:52,0.52,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-16,83.6,59,69.8,81.1,59,69.4,42.7,39.8,0,0,0,,,,,8.1,106.9,1018,0,1.5,177.8,15.4,7,,2016-11-16T06:47:23,2016-11-16T17:35:29,0.56,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-17,83,58.4,69.7,80.5,58.4,69.2,40.8,37.5,0,0,0,,,,,6.4,298.8,1018.1,0,1.7,179.5,15.3,7,,2016-11-17T06:48:08,2016-11-17T17:35:08,0.59,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-18,84.8,55.4,69.4,81.7,55.4,68.8,39.4,37.8,0,0,0,,,,,5.8,312.2,1016.1,0,1.8,190.2,16.4,7,,2016-11-18T06:48:53,2016-11-18T17:34:48,0.62,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-19,85.6,57.1,70.7,82.3,57.1,70,38,32.9,0,0,0,,,,,8.1,277.2,1013.9,1.8,1.9,196.9,17,7,,2016-11-19T06:49:39,2016-11-19T17:34:30,0.66,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-20,86,56,70.8,82.7,56,69.8,38.4,34.3,0,0,0,,,,,5.8,272.7,1013.7,0,1.9,199.2,17,7,,2016-11-20T06:50:25,2016-11-20T17:34:13,0.69,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-21,86.3,56,71.1,82.9,56,70.3,41.7,39.1,0,0,0,,,,,6.5,251.7,1014.7,0,1.7,197.4,17,7,,2016-11-21T06:51:11,2016-11-21T17:33:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-22,85.1,55.3,70.5,82.1,55.3,69.7,41.9,39.3,0,0,0,,,,,8.1,289.3,1014.3,0,2.2,199.5,17.2,7,,2016-11-22T06:51:56,2016-11-22T17:33:44,0.76,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-23,86,54.6,71.1,82.8,54.6,70.4,41.3,36.5,0,0,0,,,,,8.3,298.5,1014.2,4.1,2.2,201.3,17.5,7,,2016-11-23T06:52:42,2016-11-23T17:33:32,0.79,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-24,86,57.2,71.2,82.6,57.2,70.4,41.7,38.3,0,0,0,,,,,6.4,336.6,1016,9.3,1.9,197.1,16.9,7,,2016-11-24T06:53:28,2016-11-24T17:33:22,0.82,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-25,85,53.7,70.1,82,53.7,69.4,38.7,35.8,0,0,0,,,,,9.2,340.4,1015.6,0,2,189.3,16.3,7,,2016-11-25T06:54:14,2016-11-25T17:33:13,0.86,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-26,86,55.1,72,82.7,55.1,71.2,37.1,30.1,0,0,0,,,,,10.1,333.9,1015,0,2.1,194.3,16.8,7,,2016-11-26T06:55:00,2016-11-26T17:33:05,0.89,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-27,86,55.5,72.4,82.7,55.5,71.6,39.3,32.2,0,0,0,,,,,8.1,332.4,1015.3,0,2,193.1,16.7,7,,2016-11-27T06:55:45,2016-11-27T17:32:59,0.92,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-28,86,55.8,70.6,82.6,55.8,69.9,38.9,34.5,0,0,0,,,,,7.6,315.1,1014.6,0,2.2,191.1,16.6,7,,2016-11-28T06:56:31,2016-11-28T17:32:55,0.96,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-29,87.4,57.2,71.2,83.9,57.2,70.4,41.5,37.9,0,0,0,,,,,5.8,200.5,1015.7,0,2.1,191.4,16.6,7,,2016-11-29T06:57:16,2016-11-29T17:32:53,0,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-11-30,84.2,59,70.3,81.7,59,69.9,43.2,39.8,0,0,0,,,,,6.9,146.8,1016.5,0,2.4,186.1,16.2,7,,2016-11-30T06:58:01,2016-11-30T17:32:52,0.03,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-01,82.4,57.1,68.8,80.6,57.1,68.6,48,49.3,0,0,0,,,,,10.3,108.9,1016.9,0,1.5,167.9,14.5,6,,2016-12-01T06:58:46,2016-12-01T17:32:52,0.06,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-02,80.6,54.6,68.4,79.4,54.6,68.2,48.2,50.7,0,0,0,,,,,6.9,87.7,1017.8,0,1.2,152.8,13.3,6,,2016-12-02T06:59:30,2016-12-02T17:32:54,0.1,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-03,80.6,53.6,66.8,78.9,53.6,66.7,41.1,44.3,0,0,0,,,,,5.8,135.5,1020.1,0,1.5,169.4,14.6,7,,2016-12-03T07:00:15,2016-12-03T17:32:58,0.13,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-04,78.8,51.8,65.1,78.8,51.8,65.1,40,42.3,0,0,0,,,,,5.8,172.4,1020.3,0,1.6,177.4,15.2,7,,2016-12-04T07:00:58,2016-12-04T17:33:03,0.16,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-05,79.4,53.6,66.5,79.4,53.6,66.5,40.6,41.3,0,0,0,,,,,6.9,250,1018.4,0,1.8,184.4,15.8,7,,2016-12-05T07:01:42,2016-12-05T17:33:10,0.2,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-06,83.2,51.8,67.9,80.6,51.8,67.5,39.4,39.4,0,0,0,,,,,6.4,139,1018.3,0,2,182.9,15.8,7,,2016-12-06T07:02:24,2016-12-06T17:33:18,0.23,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-07,84.2,53.6,68.1,81.3,53.6,67.6,42.9,44.2,0,0,0,,,,,5.8,275.2,1017.5,0,1.7,184.8,15.8,7,,2016-12-07T07:03:07,2016-12-07T17:33:28,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-08,84.2,55.4,68,81.5,55.4,67.6,46.9,51.4,0,0,0,,,,,5.8,240.4,1016.2,0,1.6,181.3,15.6,7,,2016-12-08T07:03:48,2016-12-08T17:33:39,0.3,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-09,84.2,52.1,67.7,81.5,52.1,67.4,45.7,49.3,0,0,0,,,,,6.9,234.7,1014.3,0,1.9,183,15.9,7,,2016-12-09T07:04:29,2016-12-09T17:33:52,0.34,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-10,83,55.4,68.6,80.9,55.4,68.3,46.9,48.9,0,0,0,,,,,6.5,206.3,1013.4,0,2,176.9,15.2,7,,2016-12-10T07:05:10,2016-12-10T17:34:07,0.37,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-11,82.4,60,70.3,80.5,60,70,48.6,49.5,0,0,0,,,,,8.1,296.1,1014.1,0,2.2,178.3,15.3,7,,2016-12-11T07:05:50,2016-12-11T17:34:22,0.41,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2016-12-12,78.8,57.2,68.6,78.8,57.2,68.6,52.6,58.7,0,0,0,,,,,8.1,134.7,1014.7,14.8,2,170.5,14.8,6,,2016-12-12T07:06:29,2016-12-12T17:34:40,0.44,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2016-12-13,77.3,58.7,68.7,77.3,58.7,68.7,50.5,53.1,0,0,0,,,,,9.2,191.1,1015.4,36,2,154.5,13.4,6,,2016-12-13T07:07:07,2016-12-13T17:34:58,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-14,78.8,58.6,67.8,78.8,58.6,67.8,50.4,55,0,0,0,,,,,6.9,58.3,1017.4,41,1.6,164.1,14.3,6,,2016-12-14T07:07:44,2016-12-14T17:35:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-15,77,53.6,64.7,77,53.6,64.7,41.2,45.1,0,0,0,,,,,10.3,289.8,1017.7,13.4,1.7,170.4,14.8,6,,2016-12-15T07:08:21,2016-12-15T17:35:40,0.54,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-16,77,53.6,65.4,77,53.6,65.4,42,44.4,0,0,0,,,,,5.8,168.6,1018.5,6.9,2.1,174.9,15,7,,2016-12-16T07:08:57,2016-12-16T17:36:03,0.57,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2016-12-17,77,53.6,64.3,77,53.6,64.3,45.6,53,0,0,0,,,,,6.9,206.7,1018.1,17.3,2,155.5,13.5,6,,2016-12-17T07:09:32,2016-12-17T17:36:27,0.61,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
